cell_name,protein,protein_name,primekg_index,cell_id,ncbi_id
Jurkat,2410,TBCE,7667,2,6905
Jurkat,2411,JAG1,995,2,182
Jurkat,2412,CDC37,2161,2,11140
Jurkat,2415,MEP1B,3241,2,4225
Jurkat,2416,FBXL4,6764,2,26235
Jurkat,2421,PGK2,3539,2,5232
Jurkat,2424,PIGR,1021,2,5284
Jurkat,2430,RBM4,2020,2,5936
Jurkat,2433,TNFRSF1B,2148,2,7133
Jurkat,2440,SPTA1,5331,2,6708
Jurkat,2444,MET,67,2,4233
Jurkat,2447,POTEI,60015,2,653269
Jurkat,2453,TPM1,1052,2,7168
Jurkat,2456,GMFB,9599,2,2764
Jurkat,2457,RANBP17,13527,2,64901
Jurkat,2458,CPPED1,57994,2,55313
Jurkat,2467,DERA,10616,2,51071
Jurkat,2472,DCP2,11587,2,167227
Jurkat,2473,COX7C,1047,2,1350
Jurkat,2477,MCMBP,7337,2,79892
Jurkat,2488,STAM2,5165,2,10254
Jurkat,2489,TAZ,34675,2,6901
Jurkat,2490,MYL9,3537,2,10398
Jurkat,2491,RPL31,6384,2,6160
Jurkat,2493,ERH,7532,2,2079
Jurkat,2495,ENO2,4261,2,2026
Jurkat,2496,ERCC1,666,2,2067
Jurkat,2497,PARD6A,5206,2,50855
Jurkat,2506,TMX1,8009,2,81542
Jurkat,2510,SAFB,2224,2,6294
Jurkat,2514,ADCY9,10656,2,115
Jurkat,2516,CD3E,1977,2,916
Jurkat,2521,BET1L,12175,2,51272
Jurkat,2523,PTMS,8195,2,5763
Jurkat,2525,TSPO,7372,2,706
Jurkat,2530,PRPF19,3366,2,27339
Jurkat,2542,TTF1,408,2,7270
Jurkat,2543,AP3M1,4758,2,26985
Jurkat,2544,ROCK2,5231,2,9475
Jurkat,2548,UBE2B,1615,2,7320
Jurkat,2549,LPXN,2590,2,9404
Jurkat,2550,ANGPTL4,11994,2,51129
Jurkat,2555,MYO9B,3562,2,4650
Jurkat,2556,TIMM8B,11407,2,26521
Jurkat,2559,CNOT3,4857,2,4849
Jurkat,2561,SSH2,10834,2,85464
Jurkat,2562,SYNE1,5624,2,23345
Jurkat,2566,WNT7B,3534,2,7477
Jurkat,2568,TNFSF12,11580,2,8742
Jurkat,2572,LAMTOR4,57453,2,389541
Jurkat,2573,SYK,2250,2,6850
Jurkat,2576,KIR2DL1,7147,2,3802
Jurkat,2589,RPS13,3054,2,6207
Jurkat,2595,TGFBR2,3911,2,7048
Jurkat,2596,ILF3,506,2,3609
Jurkat,2599,MYL12A,9609,2,10627
Jurkat,2600,NAPRT,8298,2,93100
Jurkat,2604,LAP3,9055,2,51056
Jurkat,2608,CD86,2975,2,942
Jurkat,2610,FOXRED1,13000,2,55572
Jurkat,2618,CLTCL1,3655,2,8218
Jurkat,2623,DHX32,9742,2,55760
Jurkat,2624,KCNA3,5867,2,3738
Jurkat,2634,COIL,4192,2,8161
Jurkat,2637,MYBL2,3369,2,4605
Jurkat,2639,SCLY,13083,2,51540
Jurkat,2644,GLS2,13982,2,27165
Jurkat,2652,ARPC5L,12711,2,81873
Jurkat,2668,PSEN2,702,2,5664
Jurkat,2671,CATSPER4,6227,2,378807
Jurkat,2674,SYNE2,10629,2,23224
Jurkat,2676,POLE,8484,2,5426
Jurkat,2679,KCNN3,6889,2,3782
Jurkat,2680,EIF3F,1596,2,8665
Jurkat,2681,MAP3K5,3715,2,4217
Jurkat,2689,TUBB8,9431,2,347688
Jurkat,2693,AMD1,4285,2,262
Jurkat,2703,CNKSR2,9323,2,22866
Jurkat,2709,EIF3H,4408,2,8667
Jurkat,2713,FBXL3,12195,2,26224
Jurkat,2718,SCGB1A1,9396,2,7356
Jurkat,2720,ORAI3,56888,2,93129
Jurkat,2724,FOXL1,13054,2,2300
Jurkat,2725,UBL5,8048,2,59286
Jurkat,2726,CD1B,1272,2,910
Jurkat,2730,RPL39,10201,2,6170
Jurkat,2734,GPSM1,8497,2,26086
Jurkat,2736,EIF4B,1422,2,1975
Jurkat,2761,VKORC1L1,2240,2,154807
Jurkat,2766,ANXA2,788,2,302
Jurkat,2777,ARHGAP11A,7268,2,9824
Jurkat,2779,UQCRC2,7335,2,7385
Jurkat,2786,MLH1,2423,2,4292
Jurkat,2792,AGR2,1115,2,10551
Jurkat,2801,SLC1A7,12399,2,6512
Jurkat,2803,PPP1R14A,34451,2,94274
Jurkat,2804,MKKS,7031,2,8195
Jurkat,2806,PDCD1,2461,2,5133
Jurkat,2808,LEFTY2,11684,2,7044
Jurkat,2811,PWP2,7414,2,5822
Jurkat,2817,ALS2,35215,2,57679
Jurkat,2824,PPIL2,6327,2,23759
Jurkat,2834,SLC7A5,7636,2,8140
Jurkat,2837,ZMYND19,3835,2,116225
Jurkat,2839,ATP6V0E1,5816,2,8992
Jurkat,2842,HIF3A,58668,2,64344
Jurkat,2849,PFN1,5608,2,5216
Jurkat,2852,GDF2,12548,2,2658
Jurkat,2854,RPP21,10972,2,79897
Jurkat,2859,UTP6,6786,2,55813
Jurkat,2863,CD40LG,3230,2,959
Jurkat,2865,GOLGA2,701,2,2801
Jurkat,2868,KDM1A,2144,2,23028
Jurkat,2870,ZFR,11229,2,51663
Jurkat,2872,RPL15,349,2,6138
Jurkat,2884,ACTG2,2087,2,72
Jurkat,2888,GBP6,10950,2,163351
Jurkat,2891,ARHGEF1,12614,2,9138
Jurkat,2895,ASCL3,56680,2,56676
Jurkat,2902,MATR3,407,2,9782
Jurkat,2903,PROS1,4999,2,5627
Jurkat,2905,PAPOLA,10390,2,10914
Jurkat,2919,PLK2,956,2,10769
Jurkat,2921,NFYB,648,2,4801
Jurkat,2922,PDCD1LG2,9603,2,80380
Jurkat,2925,SNRNP70,1605,2,6625
Jurkat,2927,MLKL,34691,2,197259
Jurkat,2937,MCF2,10497,2,4168
Jurkat,2940,RAD54B,9981,2,25788
Jurkat,2942,NDUFA2,2854,2,4695
Jurkat,2946,SSR3,2717,2,6747
Jurkat,2951,TJP1,6005,2,7082
Jurkat,2952,MZT2B,7676,2,80097
Jurkat,2955,NDUFV2,3878,2,4729
Jurkat,2957,NPC2,7088,2,10577
Jurkat,2962,DCTD,9185,2,1635
Jurkat,2963,RPL28,3902,2,6158
Jurkat,2964,OSCAR,59698,2,126014
Jurkat,2966,GSTM3,7557,2,2947
Jurkat,2967,AVPR1A,10632,2,552
Jurkat,2968,RPL35,2496,2,11224
Jurkat,2971,SNRNP27,3794,2,11017
Jurkat,2979,ABI2,1329,2,10152
Jurkat,2985,PLEKHG2,35336,2,64857
Jurkat,2990,PFDN4,2849,2,5203
Jurkat,2994,RPL36AL,9834,2,6166
Jurkat,2997,CTSD,3722,2,1509
Jurkat,2999,TKTL2,11575,2,84076
Jurkat,3003,UBC,189,2,7316
Jurkat,3004,BPGM,7281,2,669
Jurkat,3007,AEBP1,11162,2,165
Jurkat,3009,EIF3L,10646,2,51386
Jurkat,3010,SYVN1,11603,2,84447
Jurkat,3012,PSMB4,1084,2,5692
Jurkat,3015,SLC25A5,860,2,292
Jurkat,3021,KDELR3,6863,2,11015
Jurkat,3030,TMEM115,6897,2,11070
Jurkat,3038,MYL7,3084,2,58498
Jurkat,3042,SPRED2,12200,2,200734
Jurkat,3046,BET1,1470,2,10282
Jurkat,3052,IGFALS,12774,2,3483
Jurkat,3054,MKS1,1154,2,54903
Jurkat,3055,GTF2A2,8706,2,2958
Jurkat,3059,SLC38A9,9992,2,153129
Jurkat,3068,THOC1,3108,2,9984
Jurkat,3073,MTHFD2,10124,2,10797
Jurkat,3077,HLA-DQA1,1592,2,3117
Jurkat,3079,PAK1,2260,2,5058
Jurkat,3082,COG5,7465,2,10466
Jurkat,3083,ARF1,3999,2,375
Jurkat,3086,BLOC1S4,4049,2,55330
Jurkat,3087,ZNF326,12872,2,284695
Jurkat,3090,RPS20,3151,2,6224
Jurkat,3091,PKLR,6784,2,5313
Jurkat,3105,LDHC,11589,2,3948
Jurkat,3106,PRDX5,5537,2,25824
Jurkat,3109,CNNM2,21973,2,54805
Jurkat,3110,SARNP,10962,2,84324
Jurkat,3117,SLC1A6,13571,2,6511
Jurkat,3123,MYL6B,9423,2,140465
Jurkat,3124,HEATR1,8137,2,55127
Jurkat,3128,FGF12,4705,2,2257
Jurkat,3130,RPL10,383,2,6134
Jurkat,3135,EDEM2,2958,2,55741
Jurkat,3136,MRPL1,9518,2,65008
Jurkat,3143,RSRC1,474,2,51319
Jurkat,3146,SRRT,6129,2,51593
Jurkat,3151,CDT1,11643,2,81620
Jurkat,3162,LDHA,2585,2,3939
Jurkat,3163,CYP2C18,1281,2,1562
Jurkat,3168,TMEM201,10581,2,199953
Jurkat,3169,TAOK1,9539,2,57551
Jurkat,3181,ALYREF,6377,2,10189
Jurkat,3187,UNC45B,12843,2,146862
Jurkat,3189,CDK8,2888,2,1024
Jurkat,3191,CD4,2808,2,920
Jurkat,3200,TLR4,3259,2,7099
Jurkat,3201,FBP2,10383,2,8789
Jurkat,3202,PTP4A2,8651,2,8073
Jurkat,3203,AGGF1,10069,2,55109
Jurkat,3205,SLC7A10,33800,2,56301
Jurkat,3210,WDR43,7064,2,23160
Jurkat,3214,CKAP2,9709,2,26586
Jurkat,3220,GRPEL2,12341,2,134266
Jurkat,3221,MYH8,11721,2,4626
Jurkat,3224,MARK3,2575,2,4140
Jurkat,3230,PNPO,12858,2,55163
Jurkat,3231,PRPF6,4067,2,24148
Jurkat,3233,GADD45B,4031,2,4616
Jurkat,3234,CSTF1,185,2,1477
Jurkat,3237,CCT6B,6680,2,10693
Jurkat,3244,NOL6,11074,2,65083
Jurkat,3245,SH3KBP1,910,2,30011
Jurkat,3247,TMSB10,5503,2,9168
Jurkat,3251,WDR45B,10987,2,56270
Jurkat,3253,POLL,9430,2,27343
Jurkat,3255,MSR1,10320,2,4481
Jurkat,3260,HBA2,4107,2,3040
Jurkat,3269,HMGN2,4021,2,3151
Jurkat,3270,HSPH1,831,2,10808
Jurkat,3272,SLC16A4,13045,2,9122
Jurkat,3277,SRSF1,773,2,6426
Jurkat,3278,CCS,10234,2,9973
Jurkat,3280,NELFA,3180,2,7469
Jurkat,3282,RPS19,4933,2,6223
Jurkat,3284,CBX2,5647,2,84733
Jurkat,3291,ST20-MTHFS,82431,2,100528021
Jurkat,3292,TEN1,57660,2,100134934
Jurkat,3294,CRELD2,12988,2,79174
Jurkat,3295,UBE2J2,13101,2,118424
Jurkat,3300,GRK5,4059,2,2869
Jurkat,3304,PRKCQ,1705,2,5588
Jurkat,3309,ZSWIM7,12310,2,125150
Jurkat,3314,LPIN2,5008,2,9663
Jurkat,3333,DNAJB9,3150,2,4189
Jurkat,3338,LIG4,2361,2,3981
Jurkat,3339,TMED2,5568,2,10959
Jurkat,3348,RPA2,2306,2,6118
Jurkat,3350,KDM7A,57811,2,80853
Jurkat,3354,ANP32B,4146,2,10541
Jurkat,3355,KLHL20,4714,2,27252
Jurkat,3361,F3,7558,2,2152
Jurkat,3364,RPS5,905,2,6193
Jurkat,3366,ENOSF1,11674,2,55556
Jurkat,3367,GMFG,3851,2,9535
Jurkat,3370,PMS2,3556,2,5395
Jurkat,3377,CD247,1500,2,919
Jurkat,3381,HELZ2,12015,2,85441
Jurkat,3382,CKS2,2751,2,1164
Jurkat,3385,COX5B,1541,2,1329
Jurkat,3386,IPO13,7521,2,9670
Jurkat,3387,SLC25A6,589,2,293
Jurkat,3390,GABPB2,12803,2,126626
Jurkat,3391,TUBB1,4719,2,81027
Jurkat,3392,RPL24,4869,2,6152
Jurkat,3396,SF3B4,3709,2,10262
Jurkat,3400,SFN,4605,2,2810
Jurkat,3406,MALSU1,8735,2,115416
Jurkat,3411,HNRNPH1,2656,2,3187
Jurkat,3412,APLF,9400,2,200558
Jurkat,3415,CYP26C1,35393,2,340665
Jurkat,3416,RPL11,827,2,6135
Jurkat,3424,TMEM179B,257,2,374395
Jurkat,3425,SPHK1,11103,2,8877
Jurkat,3428,PGAM2,8771,2,5224
Jurkat,3433,STRIP1,9654,2,85369
Jurkat,3438,XPO7,3522,2,23039
Jurkat,3439,GSTP1,1497,2,2950
Jurkat,3442,CAMSAP3,12351,2,57662
Jurkat,3444,HSPA1A,138,2,3303
Jurkat,3449,RAD52,8873,2,5893
Jurkat,3455,NCL,1734,2,4691
Jurkat,3456,SHH,9005,2,6469
Jurkat,3458,STAM,654,2,8027
Jurkat,3461,MYH11,715,2,4629
Jurkat,3467,ACTN4,549,2,81
Jurkat,3470,KIR3DL2,4835,2,3812
Jurkat,3474,TUBB4B,4410,2,10383
Jurkat,3478,TUBA8,8467,2,51807
Jurkat,3481,WDTC1,5173,2,23038
Jurkat,3482,AHR,5230,2,196
Jurkat,3486,MRPL3,4860,2,11222
Jurkat,3487,FAM114A2,8164,2,10827
Jurkat,3496,BMP6,10121,2,654
Jurkat,3499,NOL11,11852,2,25926
Jurkat,3500,HNRNPM,947,2,4670
Jurkat,3507,MECP2,2096,2,4204
Jurkat,3509,VTI1B,3904,2,10490
Jurkat,3514,HSP90AA1,2043,2,3320
Jurkat,3517,MYH6,3619,2,4624
Jurkat,3522,SPEG,10282,2,10290
Jurkat,3525,SCCPDH,10130,2,51097
Jurkat,3527,CNBP,5162,2,7555
Jurkat,3537,NOP56,2677,2,10528
Jurkat,3542,HLA-DMB,9648,2,3109
Jurkat,3553,SRP54,2276,2,6729
Jurkat,3558,PRG3,2487,2,10394
Jurkat,3559,KHDRBS1,7932,2,10657
Jurkat,3562,CEP78,7070,2,84131
Jurkat,3563,RIF1,5445,2,55183
Jurkat,3577,SYT1,2945,2,6857
Jurkat,3578,CYFIP1,4765,2,23191
Jurkat,3580,ISYNA1,10442,2,51477
Jurkat,3582,GPT,5766,2,2875
Jurkat,3587,RAD51D,1367,2,5892
Jurkat,3590,SMAD1,5009,2,4086
Jurkat,3591,POTEF,10366,2,728378
Jurkat,3598,IQCH,34529,2,64799
Jurkat,3599,GLS,6638,2,2744
Jurkat,3602,SEL1L,1952,2,6400
Jurkat,3603,TOP2B,2921,2,7155
Jurkat,3606,THRA,1611,2,7067
Jurkat,3610,CENPW,34015,2,387103
Jurkat,3611,RFC3,8969,2,5983
Jurkat,3612,TESK2,10645,2,10420
Jurkat,3613,TIA1,3728,2,7072
Jurkat,3615,NRP1,3346,2,8829
Jurkat,3618,KIAA1549,13223,2,57670
Jurkat,3624,SREBF1,421,2,6720
Jurkat,3625,RPS9,1187,2,6203
Jurkat,3627,MTDH,34141,2,92140
Jurkat,3628,CBSL,56488,2,102724560
Jurkat,3634,DDX42,113,2,11325
Jurkat,3636,AIP,1884,2,9049
Jurkat,3639,COX7B,6349,2,1349
Jurkat,3643,RPL19,889,2,6143
Jurkat,3645,TNFSF14,2328,2,8740
Jurkat,3650,GLE1,8566,2,2733
Jurkat,3651,MYH3,3690,2,4621
Jurkat,3654,AGTR2,9904,2,186
Jurkat,3661,ENOPH1,7871,2,58478
Jurkat,3666,SLC9C2,59789,2,284525
Jurkat,3667,PPIE,5629,2,10450
Jurkat,3671,TRIM28,1204,2,10155
Jurkat,3675,CALR,5169,2,811
Jurkat,3676,CACNA2D4,34519,2,93589
Jurkat,3678,MOB4,4928,2,25843
Jurkat,3682,ARL8A,56989,2,127829
Jurkat,3683,TLN1,4079,2,7094
Jurkat,3687,RNF113A,5324,2,7737
Jurkat,3691,RRAGC,3359,2,64121
Jurkat,3693,ANAPC10,4646,2,10393
Jurkat,3695,PRKCZ,2947,2,5590
Jurkat,3697,LDHAL6A,59708,2,160287
Jurkat,3705,AK3,12787,2,50808
Jurkat,3712,CHI3L2,11007,2,1117
Jurkat,3715,FOXM1,667,2,2305
Jurkat,3728,COX7A1,56558,2,1346
Jurkat,3729,LTB,10606,2,4050
Jurkat,3730,FBXW9,56807,2,84261
Jurkat,3731,DGAT2,34253,2,84649
Jurkat,3735,LDLRAP1,5643,2,26119
Jurkat,3739,PI4KA,4,2,5297
Jurkat,3741,BBS7,3431,2,55212
Jurkat,3747,LCK,750,2,3932
Jurkat,3748,SPC24,4915,2,147841
Jurkat,3753,ITGA1,3910,2,3672
Jurkat,3755,ATP2B1,8519,2,490
Jurkat,3764,PRSS3,10478,2,5646
Jurkat,3767,CDC27,1345,2,996
Jurkat,3768,SEC11C,7819,2,90701
Jurkat,3780,SLC1A1,4358,2,6505
Jurkat,3782,BIN2,56629,2,51411
Jurkat,3785,IER3,6587,2,8870
Jurkat,3789,PFKP,4073,2,5214
Jurkat,3790,TMBIM6,416,2,7009
Jurkat,3797,MYT1,9976,2,4661
Jurkat,3798,TARBP2,6145,2,6895
Jurkat,3800,MRPS14,4591,2,63931
Jurkat,3801,PMPCA,6501,2,23203
Jurkat,3808,KCNC1,11096,2,3746
Jurkat,3810,FEN1,1342,2,2237
Jurkat,3811,COG2,10300,2,22796
Jurkat,3818,CEACAM6,9357,2,4680
Jurkat,3826,PPP1R15A,10652,2,23645
Jurkat,3833,EAF1,9827,2,85403
Jurkat,3835,FUBP3,8886,2,8939
Jurkat,3836,TUBA4A,1269,2,7277
Jurkat,3839,AK4,149,2,205
Jurkat,3844,CPSF2,2362,2,53981
Jurkat,3846,PAIP2B,57480,2,400961
Jurkat,3849,FTCD,12269,2,10841
Jurkat,3850,IWS1,346,2,55677
Jurkat,3853,EIF4A1,2929,2,1973
Jurkat,3854,KCND2,4364,2,3751
Jurkat,3856,KCNS1,56562,2,3787
Jurkat,3857,SNAP23,60,2,8773
Jurkat,3858,PSMD3,3248,2,5709
Jurkat,3859,LRP6,1132,2,4040
Jurkat,3863,VAPA,635,2,9218
Jurkat,3867,ZNF225,7184,2,7768
Jurkat,3871,IL2RB,4322,2,3560
Jurkat,3872,BACE1,6043,2,23621
Jurkat,3878,RPL13A,11285,2,23521
Jurkat,3888,SH2D2A,5463,2,9047
Jurkat,3889,C3AR1,2237,2,719
Jurkat,3892,TRPM7,8618,2,54822
Jurkat,3894,ZNF417,2612,2,147687
Jurkat,3896,GNAO1,6737,2,2775
Jurkat,3899,RIC8B,6896,2,55188
Jurkat,3904,SLC7A9,34890,2,11136
Jurkat,3907,NEIL3,2419,2,55247
Jurkat,3908,PANK1,57860,2,53354
Jurkat,3910,PGGT1B,10523,2,5229
Jurkat,3911,RCHY1,5419,2,25898
Jurkat,3912,GPR3,10193,2,2827
Jurkat,3913,DCAF7,2374,2,10238
Jurkat,3914,PPEF1,56564,2,5475
Jurkat,3915,GTPBP2,7888,2,54676
Jurkat,3916,ITGA11,11502,2,22801
Jurkat,3917,HNRNPL,3657,2,3191
Jurkat,3920,REXO4,13295,2,57109
Jurkat,3921,LDHB,4812,2,3945
Jurkat,3923,HMGB2,2271,2,3148
Jurkat,3933,KCNH2,4447,2,3757
Jurkat,3934,GRAP2,1846,2,9402
Jurkat,3938,NPTX2,11803,2,4885
Jurkat,3942,WDR31,77232,2,114987
Jurkat,3943,RAD51,1181,2,5888
Jurkat,3944,BBS12,34586,2,166379
Jurkat,3959,IDH2,9965,2,3418
Jurkat,3961,RDH5,10022,2,5959
Jurkat,3967,TUBA1C,1254,2,84790
Jurkat,3971,UQCRH,1055,2,7388
Jurkat,3972,TFB2M,58299,2,64216
Jurkat,3977,AKIRIN1,56750,2,79647
Jurkat,3978,ATAD2,10757,2,29028
Jurkat,3981,SNRPD2,16,2,6633
Jurkat,3983,INF2,9344,2,64423
Jurkat,3984,SNIP1,6949,2,79753
Jurkat,3985,PSMD13,8122,2,5719
Jurkat,3986,ZNF267,11711,2,10308
Jurkat,3987,NCOA1,502,2,8648
Jurkat,3992,GPATCH8,11939,2,23131
Jurkat,3993,RFX5,1639,2,5993
Jurkat,3994,SMYD3,834,2,64754
Jurkat,3995,TXNRD3,10507,2,114112
Jurkat,3997,ZNF660,57310,2,285349
Jurkat,3999,PAICS,4531,2,10606
Jurkat,4000,MARK2,2541,2,2011
Jurkat,4001,ARHGEF15,9966,2,22899
Jurkat,4002,ALDH1L1,12372,2,10840
Jurkat,4004,CYP17A1,3501,2,1586
Jurkat,4006,FBN2,2914,2,2201
Jurkat,4008,UQCRC1,5466,2,7384
Jurkat,4010,FBXO30,4450,2,84085
Jurkat,4011,MPI,8875,2,4351
Jurkat,4012,ZNF568,58159,2,374900
Jurkat,4016,MAPKAP1,4004,2,79109
Jurkat,4017,CDH24,11937,2,64403
Jurkat,4020,PNPT1,2679,2,87178
Jurkat,4021,PBK,6426,2,55872
Jurkat,4022,FYCO1,9566,2,79443
Jurkat,4023,HRH2,11767,2,3274
Jurkat,4026,RPLP2,3639,2,6181
Jurkat,4028,ZNF442,34436,2,79973
Jurkat,4029,PLA2G1B,11528,2,5319
Jurkat,4030,NCSTN,216,2,23385
Jurkat,4031,ROCK1,290,2,6093
Jurkat,4034,TAF1C,7298,2,9013
Jurkat,4037,EIF1B,11726,2,10289
Jurkat,4040,JAM2,11139,2,58494
Jurkat,4045,MRPS22,6361,2,56945
Jurkat,4052,MYO1E,2254,2,4643
Jurkat,4054,STUB1,1000,2,10273
Jurkat,4056,ARHGAP30,34715,2,257106
Jurkat,4059,AMPH,4689,2,273
Jurkat,4061,EIF3K,13428,2,27335
Jurkat,4062,GCNT2,4588,2,2651
Jurkat,4069,MNDA,7853,2,4332
Jurkat,4071,LILRB3,8650,2,11025
Jurkat,4072,DR1,872,2,1810
Jurkat,4075,TUBB2B,10788,2,347733
Jurkat,4078,AMY2A,11297,2,279
Jurkat,4084,YWHAZ,604,2,7534
Jurkat,4086,ACAT1,1706,2,38
Jurkat,4092,RCL1,551,2,10171
Jurkat,4094,PLIN3,3453,2,10226
Jurkat,4095,PTGES3,923,2,10728
Jurkat,4101,UQCRQ,1834,2,27089
Jurkat,4102,HEATR6,11745,2,63897
Jurkat,4113,ANKRD2,6749,2,26287
Jurkat,4114,ARHGEF39,11855,2,84904
Jurkat,4117,RPL26L1,1499,2,51121
Jurkat,4119,GOSR1,7582,2,9527
Jurkat,4121,BCKDHB,7106,2,594
Jurkat,4124,RCOR1,5570,2,23186
Jurkat,4143,ATF6,6594,2,22926
Jurkat,4144,STX1A,1259,2,6804
Jurkat,4146,XRN1,4514,2,54464
Jurkat,4151,SGIP1,12931,2,84251
Jurkat,4156,CHCHD3,5156,2,54927
Jurkat,4159,C1QA,3109,2,712
Jurkat,4162,ALDOC,11116,2,230
Jurkat,4164,EIF5B,1858,2,9669
Jurkat,4165,MCM10,1425,2,55388
Jurkat,4168,HJURP,12101,2,55355
Jurkat,4169,IL10,2983,2,3586
Jurkat,4184,OMG,13200,2,4974
Jurkat,4187,UNC13B,8426,2,10497
Jurkat,4191,DICER1,1319,2,23405
Jurkat,4195,AGFG1,9585,2,3267
Jurkat,4197,QKI,8684,2,9444
Jurkat,4200,CYP4A11,6507,2,1579
Jurkat,4202,SLC25A1,7798,2,6576
Jurkat,4210,ME3,57975,2,10873
Jurkat,4219,CAMKK1,12162,2,84254
Jurkat,4220,LUZP4,752,2,51213
Jurkat,4223,NFKBIB,573,2,4793
Jurkat,4224,GPI,9483,2,2821
Jurkat,4229,TAF15,4481,2,8148
Jurkat,4232,PPIA,4238,2,5478
Jurkat,4234,SEC11A,12190,2,23478
Jurkat,4239,HINT1,1296,2,3094
Jurkat,4241,COX15,791,2,1355
Jurkat,4243,OPHN1,12923,2,4983
Jurkat,4245,PDCL,4849,2,5082
Jurkat,4249,RECQL4,6886,2,9401
Jurkat,4254,XRCC5,2322,2,7520
Jurkat,4255,GPATCH1,8331,2,55094
Jurkat,4256,PRR11,6870,2,55771
Jurkat,4259,SNRPA,1800,2,6626
Jurkat,4266,NDUFA10,6033,2,4705
Jurkat,4270,VBP1,2079,2,7411
Jurkat,4279,RNASEH2B,12113,2,79621
Jurkat,4282,GSPT2,7143,2,23708
Jurkat,4284,ELAVL1,285,2,1994
Jurkat,4289,UGT1A1,13214,2,54658
Jurkat,4290,TPT1,9226,2,7178
Jurkat,4291,XAB2,8882,2,56949
Jurkat,4292,EIF3G,2457,2,8666
Jurkat,4300,LCP1,6777,2,3936
Jurkat,4301,NDUFB2,11197,2,4708
Jurkat,4308,CCNL1,8461,2,57018
Jurkat,4315,PSAP,721,2,5660
Jurkat,4316,LCP2,5632,2,3937
Jurkat,4319,PTPRF,3164,2,5792
Jurkat,4323,FOXA1,106,2,3169
Jurkat,4324,CCNL2,5665,2,81669
Jurkat,4337,FPR1,2721,2,2357
Jurkat,4338,RPL37,6313,2,6167
Jurkat,4345,AK5,10761,2,26289
Jurkat,4346,DAB2,3949,2,1601
Jurkat,4355,COX7B2,34007,2,170712
Jurkat,4360,TFIP11,1860,2,24144
Jurkat,4362,ISCU,3908,2,23479
Jurkat,4363,SETMAR,5365,2,6419
Jurkat,4368,PAM16,8112,2,51025
Jurkat,4369,MAN2B1,7285,2,4125
Jurkat,4370,STMN1,3211,2,3925
Jurkat,4371,DDIT3,3078,2,1649
Jurkat,4372,NDUFA13,3625,2,51079
Jurkat,4374,MTTP,10018,2,4547
Jurkat,4382,HLA-DPA1,4379,2,3113
Jurkat,4383,TBCA,13015,2,6902
Jurkat,4384,GADD45A,6779,2,1647
Jurkat,4393,TMEM132D,34356,2,121256
Jurkat,4395,PFDN6,8741,2,10471
Jurkat,4398,RPP25,5410,2,54913
Jurkat,4399,SNRPB,256,2,6628
Jurkat,4401,ATP6V1F,3897,2,9296
Jurkat,4404,SERPING1,5733,2,710
Jurkat,4406,PGC,13003,2,5225
Jurkat,4408,SERPINB3,2394,2,6317
Jurkat,4409,CEP164,6269,2,22897
Jurkat,4416,PBLD,6543,2,64081
Jurkat,4422,CSDE1,845,2,7812
Jurkat,4427,TIAL1,166,2,7073
Jurkat,4429,PRICKLE1,35119,2,144165
Jurkat,4431,RPS10,2460,2,6204
Jurkat,4434,CNNM3,3205,2,26505
Jurkat,4435,PAG1,2095,2,55824
Jurkat,4454,RPS7,1948,2,6201
Jurkat,4455,KCNN1,10110,2,3780
Jurkat,4460,MAP1LC3A,6652,2,84557
Jurkat,4463,LSM8,8218,2,51691
Jurkat,4464,MASTL,11493,2,84930
Jurkat,4467,NUTM1,12363,2,256646
Jurkat,4472,CD8A,4575,2,925
Jurkat,4479,FANCI,8987,2,55215
Jurkat,4481,ACLY,6561,2,47
Jurkat,4483,SEH1L,9660,2,81929
Jurkat,4493,MRPS12,1416,2,6183
Jurkat,4497,PSMD6,879,2,9861
Jurkat,4505,SLC2A1,8385,2,6513
Jurkat,4513,CLGN,3924,2,1047
Jurkat,4516,ATOX1,8223,2,475
Jurkat,4519,DLGAP5,8636,2,9787
Jurkat,4521,WNT10A,34871,2,80326
Jurkat,4535,CXCL12,8581,2,6387
Jurkat,4538,GNAZ,1588,2,2781
Jurkat,4544,POP5,8358,2,51367
Jurkat,4548,F13A1,476,2,2162
Jurkat,4553,RPL23A,4519,2,6147
Jurkat,4558,RBM34,1431,2,23029
Jurkat,4561,RGS9,12112,2,8787
Jurkat,4569,CDH12,13115,2,1010
Jurkat,4578,ATP6V1H,8296,2,51606
Jurkat,4584,INCENP,8790,2,3619
Jurkat,4586,CCNO,11700,2,10309
Jurkat,4588,CD1C,56557,2,911
Jurkat,4599,PRR3,1244,2,80742
Jurkat,4604,CBX8,3030,2,57332
Jurkat,4607,PLK3,1412,2,1263
Jurkat,4608,DNAJC13,7404,2,23317
Jurkat,4610,CPT1A,2481,2,1374
Jurkat,4614,IL23A,7573,2,51561
Jurkat,4615,NDUFB5,3706,2,4711
Jurkat,4622,MANBA,8775,2,4126
Jurkat,4623,GBP7,57441,2,388646
Jurkat,4626,CDH4,12090,2,1002
Jurkat,4629,NDUFAF4,5430,2,29078
Jurkat,4631,KCNA6,5049,2,3742
Jurkat,4635,ADRM1,8438,2,11047
Jurkat,4638,WASL,693,2,8976
Jurkat,4639,FBP1,6933,2,2203
Jurkat,4640,SH3GL1,5067,2,6455
