cell_name,nodea_name,nodeb_name,nodea_primekgid,nodeb_primekgid,label,cell_id
Jurkat,NSMCE4A,RPP30,944,8721,1.0,2
Jurkat,NSMCE4A,SMC5,944,117,1.0,2
Jurkat,NSMCE4A,NUP54,944,5142,1.0,2
Jurkat,NSMCE4A,TRMT5,944,35328,1.0,2
Jurkat,NSMCE4A,SPAG7,944,8089,1.0,2
Jurkat,NSMCE4A,PDSS2,944,8709,1.0,2
Jurkat,NSMCE4A,PPWD1,944,13641,1.0,2
Jurkat,NSMCE4A,TRPM7,944,8618,1.0,2
Jurkat,NSMCE4A,ZWINT,944,2418,1.0,2
Jurkat,NSMCE4A,ZNF830,944,13712,1.0,2
Jurkat,MRPS10,NACA,10245,446,1.0,2
Jurkat,EMC1,FH,9626,504,1.0,2
Jurkat,EMC1,TTC4,9626,7279,1.0,2
Jurkat,EMC1,INTS5,9626,6624,1.0,2
Jurkat,EMC1,EXOSC9,9626,3792,1.0,2
Jurkat,MRPL50,NACA,483,446,1.0,2
Jurkat,MRPL50,TUBGCP3,483,655,1.0,2
Jurkat,MRPL50,ZNF830,483,13712,1.0,2
Jurkat,MRPL50,TTC4,483,7279,1.0,2
Jurkat,MRPL50,TUBB,483,12607,1.0,2
Jurkat,MRPL50,PSMD1,483,4126,1.0,2
Jurkat,TRPM7,TTC4,8618,7279,1.0,2
Jurkat,RPTOR,TTC4,3441,7279,1.0,2
Jurkat,MRPS27,NACA,1584,446,1.0,2
Jurkat,MRPS27,NUP85,1584,9071,1.0,2
Jurkat,MRPS27,POLR2K,1584,3525,1.0,2
Jurkat,MRPS27,PPWD1,1584,13641,1.0,2
Jurkat,MRPS27,TTC4,1584,7279,1.0,2
Jurkat,MRPS27,PTTG1,1584,11077,1.0,2
Jurkat,MRPS27,TUBGCP3,1584,655,1.0,2
Jurkat,MRPS27,SPAG7,1584,8089,1.0,2
Jurkat,MRPS27,RPL13,1584,885,1.0,2
Jurkat,MRPS27,RTF1,1584,7125,1.0,2
Jurkat,MRPS27,SNIP1,1584,6949,1.0,2
Jurkat,MRPS27,PNN,1584,2735,1.0,2
Jurkat,MRPS27,ROMO1,1584,57038,1.0,2
Jurkat,MRPS27,ZNF830,1584,13712,1.0,2
Jurkat,MRPS27,PMF1,1584,4223,1.0,2
Jurkat,MRPS27,ZWINT,1584,2418,1.0,2
Jurkat,MRPS27,TRMT5,1584,35328,1.0,2
Jurkat,MRPS27,NFYC,1584,1273,1.0,2
Jurkat,ATP6AP1,WDR61,8638,9142,1.0,2
Jurkat,ATP6AP1,BNIP1,8638,4445,1.0,2
Jurkat,ATP6AP1,SNRNP200,8638,1224,1.0,2
Jurkat,CEP152,INTS5,3275,6624,1.0,2
Jurkat,CEP152,FH,3275,504,1.0,2
Jurkat,CEP152,NACA,3275,446,1.0,2
Jurkat,CEP152,EXOSC9,3275,3792,1.0,2
Jurkat,KARS1,MED28,3069,4642,1.0,2
Jurkat,KARS1,TUBGCP3,3069,655,1.0,2
Jurkat,KARS1,TTC4,3069,7279,1.0,2
Jurkat,COPS2,EXOSC9,2356,3792,1.0,2
Jurkat,COPS2,MED28,2356,4642,1.0,2
Jurkat,GTF2H1,TTC4,5170,7279,1.0,2
Jurkat,GTF2H1,RNGTT,5170,6776,1.0,2
Jurkat,GTF2H1,GTF2H4,5170,3040,1.0,2
Jurkat,GTF2H1,VPS72,5170,1212,1.0,2
Jurkat,GTF2H1,NACA,5170,446,1.0,2
Jurkat,PTCD3,TUBGCP3,8812,655,1.0,2
Jurkat,TTC4,ZNF574,7279,343,1.0,2
Jurkat,TTC4,ZNRD1,7279,34671,1.0,2
Jurkat,TTC4,WDR77,7279,5512,1.0,2
Jurkat,TTC4,YTHDC1,7279,11003,1.0,2
Jurkat,TTC4,ZNF598,7279,8782,1.0,2
Jurkat,TTC4,WDR7,7279,11447,1.0,2
Jurkat,TTC4,ZNF511,7279,10339,1.0,2
Jurkat,TTC4,VPS72,7279,1212,1.0,2
Jurkat,TTC4,WARS2,7279,6590,1.0,2
Jurkat,TTC4,TUBB,7279,12607,1.0,2
Jurkat,TTC4,WDR70,7279,9701,1.0,2
Jurkat,TTC4,TUBGCP3,7279,655,1.0,2
Jurkat,TTC4,ZWINT,7279,2418,1.0,2
Jurkat,TTC4,ZNF830,7279,13712,1.0,2
Jurkat,TTC4,WDR61,7279,9142,1.0,2
Jurkat,TTC4,VPS29,7279,6622,1.0,2
Jurkat,TTC4,UQCRB,7279,5089,1.0,2
Jurkat,PGK1,TUBGCP3,5281,655,1.0,2
Jurkat,ASCC3,TTC4,12159,7279,1.0,2
Jurkat,ASCC3,AURKA,12159,54,1.0,2
Jurkat,ASCC3,RPLP1,12159,1051,1.0,2
Jurkat,ASCC3,GTF2H4,12159,3040,1.0,2
Jurkat,ASCC3,NACA,12159,446,1.0,2
Jurkat,ASCC3,FH,12159,504,1.0,2
Jurkat,ASCC3,EXOSC9,12159,3792,1.0,2
Jurkat,NOP58,PPWD1,11321,13641,1.0,2
Jurkat,NOP58,TUBGCP3,11321,655,1.0,2
Jurkat,SSB,TTC4,3805,7279,1.0,2
Jurkat,SSB,TUBGCP3,3805,655,1.0,2
Jurkat,MTPAP,TTC4,11452,7279,1.0,2
Jurkat,MTPAP,NACA,11452,446,1.0,2
Jurkat,FDPS,TRMT5,8473,35328,1.0,2
Jurkat,FDPS,RPL13,8473,885,1.0,2
Jurkat,FDPS,PPWD1,8473,13641,1.0,2
Jurkat,FDPS,TUBGCP3,8473,655,1.0,2
Jurkat,FDPS,TTC4,8473,7279,1.0,2
Jurkat,FDPS,SPAG7,8473,8089,1.0,2
Jurkat,FDPS,FH,8473,504,1.0,2
Jurkat,FDPS,GTF2H4,8473,3040,1.0,2
Jurkat,FDPS,NACA,8473,446,1.0,2
Jurkat,BNIP1,EIF3D,4445,7224,1.0,2
Jurkat,BNIP1,TTC4,4445,7279,1.0,2
Jurkat,BNIP1,EXOSC3,4445,6982,1.0,2
Jurkat,BNIP1,DUT,4445,4739,1.0,2
Jurkat,BNIP1,MED9,4445,9546,1.0,2
Jurkat,BNIP1,CENPP,4445,8307,1.0,2
Jurkat,BNIP1,SEH1L,4445,9660,1.0,2
Jurkat,BNIP1,PGK1,4445,5281,1.0,2
Jurkat,BNIP1,GTF3C3,4445,4897,1.0,2
Jurkat,BNIP1,YTHDC1,4445,11003,1.0,2
Jurkat,BNIP1,POLR2K,4445,3525,1.0,2
Jurkat,BNIP1,EIF2B2,4445,8762,1.0,2
Jurkat,BNIP1,RINT1,4445,4722,1.0,2
Jurkat,BNIP1,WDR61,4445,9142,1.0,2
Jurkat,BNIP1,GTF2H4,4445,3040,1.0,2
Jurkat,BNIP1,GNL3L,4445,4538,1.0,2
Jurkat,BNIP1,USE1,4445,8253,1.0,2
Jurkat,BNIP1,SPDL1,4445,8680,1.0,2
Jurkat,BNIP1,TUBGCP3,4445,655,1.0,2
Jurkat,BNIP1,EBNA1BP2,4445,3733,1.0,2
Jurkat,BNIP1,FH,4445,504,1.0,2
Jurkat,MRPL10,NACA,12565,446,1.0,2
Jurkat,MRPL10,TUBGCP3,12565,655,1.0,2
Jurkat,SRP19,TTC4,9705,7279,1.0,2
Jurkat,CDC26,MED28,9110,4642,1.0,2
Jurkat,CDC26,ZNF830,9110,13712,1.0,2
Jurkat,CDC26,INTS5,9110,6624,1.0,2
Jurkat,CDC26,RTF1,9110,7125,1.0,2
Jurkat,CDC26,EXOSC9,9110,3792,1.0,2
Jurkat,CDC26,TUBGCP3,9110,655,1.0,2
Jurkat,CDC26,NACA,9110,446,1.0,2
Jurkat,CDC26,RPL13,9110,885,1.0,2
Jurkat,CDC26,EIF3D,9110,7224,1.0,2
Jurkat,CDC26,TTC4,9110,7279,1.0,2
Jurkat,EIF4A1,NACA,2929,446,1.0,2
Jurkat,EIF4A1,TTC4,2929,7279,1.0,2
Jurkat,EIF4A1,EXOSC9,2929,3792,1.0,2
Jurkat,FARSA,NSMCE4A,494,944,1.0,2
Jurkat,FARSA,TTC4,494,7279,1.0,2
Jurkat,FARSA,INTS5,494,6624,1.0,2
Jurkat,FARSA,TCF25,494,4806,1.0,2
Jurkat,BUB3,PPWD1,5594,13641,1.0,2
Jurkat,BUB3,POLR2K,5594,3525,1.0,2
Jurkat,BUB3,DUT,5594,4739,1.0,2
Jurkat,BUB3,MTRES1,5594,56624,1.0,2
Jurkat,BUB3,FH,5594,504,1.0,2
Jurkat,BUB3,NACA,5594,446,1.0,2
Jurkat,BUB3,TRMT5,5594,35328,1.0,2
Jurkat,BUB3,CENPP,5594,8307,1.0,2
Jurkat,BUB3,NUP85,5594,9071,1.0,2
Jurkat,BUB3,ZNF830,5594,13712,1.0,2
Jurkat,BUB3,TUBGCP3,5594,655,1.0,2
Jurkat,BUB3,GTF2H4,5594,3040,1.0,2
Jurkat,BUB3,MICOS10-NBL1,5594,83623,1.0,2
Jurkat,BUB3,RPL13,5594,885,1.0,2
Jurkat,BUB3,SPAG7,5594,8089,1.0,2
Jurkat,NAA25,TUBGCP3,13364,655,1.0,2
Jurkat,NAA25,NACA,13364,446,1.0,2
Jurkat,NAA25,TTC4,13364,7279,1.0,2
Jurkat,NAA25,ZWINT,13364,2418,1.0,2
Jurkat,NAA25,PPWD1,13364,13641,1.0,2
Jurkat,CAPZB,TTC4,2559,7279,1.0,2
Jurkat,CAPZB,KIF11,2559,3216,1.0,2
Jurkat,CAPZB,EXOSC9,2559,3792,1.0,2
Jurkat,CAPZB,CTNNBL1,2559,7231,1.0,2
Jurkat,CAPZB,RPL13,2559,885,1.0,2
Jurkat,CAPZB,FH,2559,504,1.0,2
Jurkat,CAPZB,MED28,2559,4642,1.0,2
Jurkat,CAPZB,PPWD1,2559,13641,1.0,2
Jurkat,CAPZB,NACA,2559,446,1.0,2
Jurkat,CAPZB,INTS5,2559,6624,1.0,2
Jurkat,CAPZB,TUBB,2559,12607,1.0,2
Jurkat,CAPZB,POLR2K,2559,3525,1.0,2
Jurkat,CAPZB,EIF3D,2559,7224,1.0,2
Jurkat,DYNC1H1,INTS5,546,6624,1.0,2
Jurkat,DYNC1H1,NACA,546,446,1.0,2
Jurkat,DYNC1H1,EXOSC9,546,3792,1.0,2
Jurkat,DYNC1H1,TUBGCP3,546,655,1.0,2
Jurkat,DYNC1H1,FH,546,504,1.0,2
Jurkat,FAM98B,TTC4,57277,7279,1.0,2
Jurkat,FAM98B,NACA,57277,446,1.0,2
Jurkat,TIMM22,TUBGCP3,8574,655,1.0,2
Jurkat,TIMM22,TTC4,8574,7279,1.0,2
Jurkat,MICOS10,RBM17,12829,8330,1.0,2
Jurkat,MICOS10,TUBGCP3,12829,655,1.0,2
Jurkat,MICOS10,YTHDC1,12829,11003,1.0,2
Jurkat,MICOS10,TTC4,12829,7279,1.0,2
Jurkat,MICOS10,POLR2K,12829,3525,1.0,2
Jurkat,SLC39A9,TUBGCP3,2386,655,1.0,2
Jurkat,SLC39A9,TTC4,2386,7279,1.0,2
Jurkat,OGFOD1,ZNF830,9412,13712,1.0,2
Jurkat,OGFOD1,TTC4,9412,7279,1.0,2
Jurkat,MRPL43,ROMO1,10573,57038,1.0,2
Jurkat,MED28,MRPL15,4642,6459,1.0,2
Jurkat,MED28,NDUFB1,4642,811,1.0,2
Jurkat,MED28,RTF1,4642,7125,1.0,2
Jurkat,MED28,MPHOSPH6,4642,5635,1.0,2
Jurkat,MED28,RNGTT,4642,6776,1.0,2
Jurkat,MED28,PWP1,4642,8848,1.0,2
Jurkat,MED28,TFB1M,4642,13080,1.0,2
Jurkat,MED28,SFXN1,4642,2222,1.0,2
Jurkat,MED28,POLR2K,4642,3525,1.0,2
Jurkat,MED28,ROMO1,4642,57038,1.0,2
Jurkat,MED28,ZWINT,4642,2418,1.0,2
Jurkat,MED28,TCF25,4642,4806,1.0,2
Jurkat,MED28,TAZ,4642,34675,1.0,2
Jurkat,MED28,NACA,4642,446,1.0,2
Jurkat,MED28,TRNAU1AP,4642,13362,1.0,2
Jurkat,MED28,RPL8,4642,231,1.0,2
Jurkat,MED28,WDR77,4642,5512,1.0,2
Jurkat,MED28,SCYL1,4642,5294,1.0,2
Jurkat,MED28,NSMCE4A,4642,944,1.0,2
Jurkat,MED28,TTC4,4642,7279,1.0,2
Jurkat,MED28,OGFOD1,4642,9412,1.0,2
Jurkat,MED28,NUP85,4642,9071,1.0,2
Jurkat,MED28,SNRPC,4642,2738,1.0,2
Jurkat,MED28,PPAT,4642,6841,1.0,2
Jurkat,MED28,PSMB7,4642,2657,1.0,2
Jurkat,MED28,VPS72,4642,1212,1.0,2
Jurkat,MED28,TUBGCP3,4642,655,1.0,2
Jurkat,MED28,MRPS18A,4642,4456,1.0,2
Jurkat,MED28,PELO,4642,12958,1.0,2
Jurkat,MED28,MICOS10-NBL1,4642,83623,1.0,2
Jurkat,MED28,MRPL42,4642,3195,1.0,2
Jurkat,MED28,SNIP1,4642,6949,1.0,2
Jurkat,MED28,SPAG7,4642,8089,1.0,2
Jurkat,MED28,TRMT5,4642,35328,1.0,2
Jurkat,MED28,TIPIN,4642,6730,1.0,2
Jurkat,MED28,RBM25,4642,9776,1.0,2
Jurkat,MED28,PDRG1,4642,11691,1.0,2
Jurkat,MED28,TIMM9,4642,11671,1.0,2
Jurkat,MED28,MRPL46,4642,6455,1.0,2
Jurkat,MED28,SKA3,4642,2901,1.0,2
Jurkat,MED28,ZNF830,4642,13712,1.0,2
Jurkat,MED28,WDR70,4642,9701,1.0,2
Jurkat,MED28,NOL9,4642,11059,1.0,2
Jurkat,MED28,PNN,4642,2735,1.0,2
Jurkat,MED28,RPL13,4642,885,1.0,2
Jurkat,MED28,RNF20,4642,8364,1.0,2
Jurkat,ADAT2,EXOSC9,57018,3792,1.0,2
Jurkat,ADAT2,SPAG7,57018,8089,1.0,2
Jurkat,ADAT2,TTC4,57018,7279,1.0,2
Jurkat,ADAT2,EIF3D,57018,7224,1.0,2
Jurkat,RPS28,TUBGCP3,4789,655,1.0,2
Jurkat,MRPL15,TTC4,6459,7279,1.0,2
Jurkat,MRPS21,TUBGCP3,5449,655,1.0,2
Jurkat,HSCB,TTC4,7388,7279,1.0,2
Jurkat,HSCB,INTS5,7388,6624,1.0,2
Jurkat,HSCB,NACA,7388,446,1.0,2
Jurkat,POLR3A,TUBGCP3,3242,655,1.0,2
Jurkat,PRMT5,TTC4,7026,7279,1.0,2
Jurkat,PRMT5,TUBGCP3,7026,655,1.0,2
Jurkat,RBM25,VPS72,9776,1212,1.0,2
Jurkat,GTF3C3,RNGTT,4897,6776,1.0,2
Jurkat,GTF3C3,WDR61,4897,9142,1.0,2
Jurkat,GTF3C3,NOC2L,4897,4208,1.0,2
Jurkat,GTF3C3,PMF1,4897,4223,1.0,2
Jurkat,GTF3C3,TUBGCP3,4897,655,1.0,2
Jurkat,GTF3C3,POLN,4897,57396,1.0,2
Jurkat,GTF3C3,POLR2K,4897,3525,1.0,2
Jurkat,GTF3C3,TUBGCP5,4897,28,1.0,2
Jurkat,GTF3C3,MRPS27,4897,1584,1.0,2
Jurkat,GTF3C3,PNN,4897,2735,1.0,2
Jurkat,GTF3C3,ZWINT,4897,2418,1.0,2
Jurkat,GTF3C3,RINT1,4897,4722,1.0,2
Jurkat,GTF3C3,YTHDC1,4897,11003,1.0,2
Jurkat,GTF3C3,MTOR,4897,1558,1.0,2
Jurkat,GTF3C3,SNRPC,4897,2738,1.0,2
Jurkat,GTF3C3,RAE1,4897,7436,1.0,2
Jurkat,GTF3C3,SNIP1,4897,6949,1.0,2
Jurkat,GTF3C3,TTC4,4897,7279,1.0,2
Jurkat,GTF3C3,TRMT5,4897,35328,1.0,2
Jurkat,GTF3C3,NAMPT,4897,5310,1.0,2
Jurkat,GTF3C3,NUP85,4897,9071,1.0,2
Jurkat,GTF3C3,RTF1,4897,7125,1.0,2
Jurkat,GTF3C3,POLR3B,4897,10198,1.0,2
Jurkat,EMC6,NACA,3752,446,1.0,2
Jurkat,EMC6,TTC4,3752,7279,1.0,2
Jurkat,NIP7,POLR2K,11758,3525,1.0,2
Jurkat,NIP7,TUBGCP5,11758,28,1.0,2
Jurkat,SKA3,TTC4,2901,7279,1.0,2
Jurkat,SKA3,VPS72,2901,1212,1.0,2
Jurkat,SKA3,TUBGCP3,2901,655,1.0,2
Jurkat,MAX,TTC4,207,7279,1.0,2
Jurkat,MAX,NACA,207,446,1.0,2
Jurkat,RNGTT,TTC4,6776,7279,1.0,2
Jurkat,RNGTT,TUBB,6776,12607,1.0,2
Jurkat,RNGTT,ZWINT,6776,2418,1.0,2
Jurkat,RNGTT,TRMT5,6776,35328,1.0,2
Jurkat,RNGTT,ZNF830,6776,13712,1.0,2
Jurkat,RNGTT,RPL13,6776,885,1.0,2
Jurkat,RNGTT,VPS72,6776,1212,1.0,2
Jurkat,RNGTT,SPAG7,6776,8089,1.0,2
Jurkat,RNGTT,ROMO1,6776,57038,1.0,2
Jurkat,RNGTT,TCF25,6776,4806,1.0,2
Jurkat,RNGTT,TUBGCP3,6776,655,1.0,2
Jurkat,FH,TUBGCP3,504,655,1.0,2
Jurkat,FH,LONP1,504,2646,1.0,2
Jurkat,FH,PTTG1,504,11077,1.0,2
Jurkat,FH,TBCB,504,6241,1.0,2
Jurkat,FH,LARS2,504,2603,1.0,2
Jurkat,FH,INTS5,504,6624,1.0,2
Jurkat,FH,TRPM7,504,8618,1.0,2
Jurkat,FH,RFC5,504,6022,1.0,2
Jurkat,FH,WARS2,504,6590,1.0,2
Jurkat,FH,RAE1,504,7436,1.0,2
Jurkat,FH,RPP30,504,8721,1.0,2
Jurkat,FH,PMF1,504,4223,1.0,2
Jurkat,FH,ZNRD1,504,34671,1.0,2
Jurkat,FH,TCF25,504,4806,1.0,2
Jurkat,FH,NSMCE4A,504,944,1.0,2
Jurkat,FH,TRMT5,504,35328,1.0,2
Jurkat,FH,ZNF830,504,13712,1.0,2
Jurkat,FH,GPN3,504,962,1.0,2
Jurkat,FH,SRP19,504,9705,1.0,2
Jurkat,FH,MFAP1,504,435,1.0,2
Jurkat,FH,ZWINT,504,2418,1.0,2
Jurkat,FH,TIPIN,504,6730,1.0,2
Jurkat,FH,SLC35A1,504,212,1.0,2
Jurkat,FH,MASTL,504,11493,1.0,2
Jurkat,FH,METAP2,504,3282,1.0,2
Jurkat,FH,RPLP2,504,3639,1.0,2
Jurkat,FH,POLN,504,57396,1.0,2
Jurkat,FH,PSMD1,504,4126,1.0,2
Jurkat,FH,PWP1,504,8848,1.0,2
Jurkat,FH,KIF11,504,3216,1.0,2
Jurkat,FH,MED14,504,2366,1.0,2
Jurkat,FH,PITRM1,504,10806,1.0,2
Jurkat,FH,PNN,504,2735,1.0,2
Jurkat,FH,GTF2H4,504,3040,1.0,2
Jurkat,FH,ZNHIT6,504,6714,1.0,2
Jurkat,FH,TUBGCP5,504,28,1.0,2
Jurkat,FH,SNRNP200,504,1224,1.0,2
Jurkat,FH,WDR77,504,5512,1.0,2
Jurkat,FH,HBS1L,504,5051,1.0,2
Jurkat,FH,NAA25,504,13364,1.0,2
Jurkat,FH,SPAG7,504,8089,1.0,2
Jurkat,FH,GTF2E1,504,3716,1.0,2
Jurkat,FH,MRPS18B,504,7338,1.0,2
Jurkat,FH,MCM3AP,504,5751,1.0,2
Jurkat,FH,VPS72,504,1212,1.0,2
Jurkat,FH,POLR2K,504,3525,1.0,2
Jurkat,FH,YTHDC1,504,11003,1.0,2
Jurkat,FH,PPWD1,504,13641,1.0,2
Jurkat,FH,SYVN1,504,11603,1.0,2
Jurkat,FH,WDR61,504,9142,1.0,2
Jurkat,FH,UQCRB,504,5089,1.0,2
Jurkat,FH,MZT1,504,9531,1.0,2
Jurkat,FH,LEO1,504,56947,1.0,2
Jurkat,FH,SKIV2L,504,4844,1.0,2
Jurkat,FH,PRMT5,504,7026,1.0,2
Jurkat,FH,SAP18,504,1268,1.0,2
Jurkat,FH,LIAS,504,35297,1.0,2
Jurkat,FH,MICOS10-NBL1,504,83623,1.0,2
Jurkat,FH,NACA,504,446,1.0,2
Jurkat,FH,NUP85,504,9071,1.0,2
Jurkat,FH,POLR2B,504,1674,1.0,2
Jurkat,FH,HSPA5,504,1050,1.0,2
Jurkat,FH,HUS1,504,6965,1.0,2
Jurkat,FH,RPL36A,504,7966,1.0,2
Jurkat,FH,NUP43,504,57389,1.0,2
Jurkat,FH,NCBP1,504,3184,1.0,2
Jurkat,FH,KCTD10,504,6586,1.0,2
Jurkat,FH,OGFOD1,504,9412,1.0,2
Jurkat,FH,NUP54,504,5142,1.0,2
Jurkat,FH,RNGTT,504,6776,1.0,2
Jurkat,FH,KDM1A,504,2144,1.0,2
Jurkat,FH,NOLC1,504,7785,1.0,2
Jurkat,FH,GTF3C3,504,4897,1.0,2
Jurkat,FH,INTS3,504,9271,1.0,2
Jurkat,FH,MED23,504,6980,1.0,2
Jurkat,FH,RPLP1,504,1051,1.0,2
Jurkat,FH,MED1,504,2718,1.0,2
Jurkat,FH,GTF2H1,504,5170,1.0,2
Jurkat,FH,ROMO1,504,57038,1.0,2
Jurkat,FH,SLC7A6OS,504,60253,1.0,2
Jurkat,FH,GTPBP4,504,1277,1.0,2
Jurkat,FH,TTC4,504,7279,1.0,2
Jurkat,FH,PSPH,504,13105,1.0,2
Jurkat,FH,PSMB7,504,2657,1.0,2
Jurkat,FH,NCAPD2,504,4828,1.0,2
Jurkat,FH,RPL5,504,59,1.0,2
Jurkat,PDCD7,TTC4,8992,7279,1.0,2
Jurkat,PDCD7,TUBGCP3,8992,655,1.0,2
Jurkat,PITRM1,TTC4,10806,7279,1.0,2
Jurkat,PITRM1,POLR2K,10806,3525,1.0,2
Jurkat,WDR61,ZNF830,9142,13712,1.0,2
Jurkat,WDR61,ZWINT,9142,2418,1.0,2
Jurkat,GTPBP4,PPWD1,1277,13641,1.0,2
Jurkat,GTPBP4,ZNF830,1277,13712,1.0,2
Jurkat,GTPBP4,ZWINT,1277,2418,1.0,2
Jurkat,GTPBP4,NACA,1277,446,1.0,2
Jurkat,GTPBP4,VPS72,1277,1212,1.0,2
Jurkat,GTPBP4,POLR2K,1277,3525,1.0,2
Jurkat,GTPBP4,TUBGCP3,1277,655,1.0,2
Jurkat,GTPBP4,SPAG7,1277,8089,1.0,2
Jurkat,GTPBP4,RPL13,1277,885,1.0,2
Jurkat,GTPBP4,TRMT5,1277,35328,1.0,2
Jurkat,GTPBP4,TTC4,1277,7279,1.0,2
Jurkat,POLR2K,ZWINT,3525,2418,1.0,2
Jurkat,POLR2K,TRNAU1AP,3525,13362,1.0,2
Jurkat,POLR2K,RPL30,3525,3217,1.0,2
Jurkat,POLR2K,SPAG7,3525,8089,1.0,2
Jurkat,POLR2K,SNIP1,3525,6949,1.0,2
Jurkat,POLR2K,SPDL1,3525,8680,1.0,2
Jurkat,POLR2K,TUBGCP3,3525,655,1.0,2
Jurkat,POLR2K,SKIV2L,3525,4844,1.0,2
Jurkat,POLR2K,PTTG1,3525,11077,1.0,2
Jurkat,POLR2K,ZNF598,3525,8782,1.0,2
Jurkat,POLR2K,SNRPC,3525,2738,1.0,2
Jurkat,POLR2K,RPL32,3525,2881,1.0,2
Jurkat,POLR2K,PPCS,3525,13781,1.0,2
Jurkat,POLR2K,ZNF830,3525,13712,1.0,2
Jurkat,POLR2K,RPL8,3525,231,1.0,2
Jurkat,POLR2K,ZCCHC9,3525,10567,1.0,2
Jurkat,POLR2K,RPLP2,3525,3639,1.0,2
Jurkat,POLR2K,SSB,3525,3805,1.0,2
Jurkat,POLR2K,SLC7A1,3525,2058,1.0,2
Jurkat,POLR2K,ROMO1,3525,57038,1.0,2
Jurkat,POLR2K,WDR70,3525,9701,1.0,2
Jurkat,POLR2K,SRFBP1,3525,10855,1.0,2
Jurkat,POLR2K,TUBGCP5,3525,28,1.0,2
Jurkat,POLR2K,RPL36A,3525,7966,1.0,2
Jurkat,POLR2K,TUBB,3525,12607,1.0,2
Jurkat,POLR2K,RNGTT,3525,6776,1.0,2
Jurkat,POLR2K,RINT1,3525,4722,1.0,2
Jurkat,POLR2K,TRMT5,3525,35328,1.0,2
Jurkat,POLR2K,PSMB6,3525,3396,1.0,2
Jurkat,POLR2K,RPL5,3525,59,1.0,2
Jurkat,POLR2K,TTC4,3525,7279,1.0,2
Jurkat,POLR2K,RTF1,3525,7125,1.0,2
Jurkat,POLR2K,RPP30,3525,8721,1.0,2
Jurkat,POLR2K,SSBP1,3525,7132,1.0,2
Jurkat,POLR2K,RPL13,3525,885,1.0,2
Jurkat,POLR2K,TAF1,3525,18,1.0,2
Jurkat,POLR2K,PPAT,3525,6841,1.0,2
Jurkat,POLR2K,VPS72,3525,1212,1.0,2
Jurkat,POLR2K,RBBP8,3525,3735,1.0,2
Jurkat,POLR2K,PRMT5,3525,7026,1.0,2
Jurkat,POLR2K,PPWD1,3525,13641,1.0,2
Jurkat,POLR2K,WARS2,3525,6590,1.0,2
Jurkat,POLR2K,RPLP1,3525,1051,1.0,2
Jurkat,POLR2K,TAZ,3525,34675,1.0,2
Jurkat,POLR2K,PTCD1,3525,5906,1.0,2
Jurkat,POLR2K,TSEN2,3525,7933,1.0,2
Jurkat,POLR2K,PSMC1,3525,1765,1.0,2
Jurkat,POLR2K,WDR61,3525,9142,1.0,2
Jurkat,POLR2K,YTHDC1,3525,11003,1.0,2
Jurkat,EMC4,FDPS,12204,8473,1.0,2
Jurkat,EMC4,EXOSC9,12204,3792,1.0,2
Jurkat,EMC4,FH,12204,504,1.0,2
Jurkat,EMC4,TUBGCP3,12204,655,1.0,2
Jurkat,EMC4,INTS5,12204,6624,1.0,2
Jurkat,EMC4,TTC4,12204,7279,1.0,2
Jurkat,EMC4,SPAG7,12204,8089,1.0,2
Jurkat,EMC4,NACA,12204,446,1.0,2
Jurkat,PSMD12,TTC4,3542,7279,1.0,2
Jurkat,PSMD12,SPAG7,3542,8089,1.0,2
Jurkat,NUDC,TTC4,31,7279,1.0,2
Jurkat,NUDC,RPL13,31,885,1.0,2
Jurkat,SPDL1,TUBGCP3,8680,655,1.0,2
Jurkat,SPDL1,TTC4,8680,7279,1.0,2
Jurkat,SNRPD3,TTC4,1361,7279,1.0,2
Jurkat,DCAF7,FH,2374,504,1.0,2
Jurkat,DCAF7,NSMCE4A,2374,944,1.0,2
Jurkat,DCAF7,TTC4,2374,7279,1.0,2
Jurkat,DCAF7,PPWD1,2374,13641,1.0,2
Jurkat,DCAF7,SPAG7,2374,8089,1.0,2
Jurkat,DCAF7,NACA,2374,446,1.0,2
Jurkat,DCAF7,GTF2H4,2374,3040,1.0,2
Jurkat,DCAF7,TUBGCP3,2374,655,1.0,2
Jurkat,DCAF7,ZNF830,2374,13712,1.0,2
Jurkat,DCAF7,EXOSC9,2374,3792,1.0,2
Jurkat,CWC22,EXOSC9,9440,3792,1.0,2
Jurkat,PNISR,TUBGCP3,11869,655,1.0,2
Jurkat,GNPAT,VPS72,6847,1212,1.0,2
Jurkat,GNPAT,INTS5,6847,6624,1.0,2
Jurkat,GNPAT,SPAG7,6847,8089,1.0,2
Jurkat,GNPAT,MED28,6847,4642,1.0,2
Jurkat,GNPAT,KIF11,6847,3216,1.0,2
Jurkat,GNPAT,GTF2H4,6847,3040,1.0,2
Jurkat,GNPAT,POLR2K,6847,3525,1.0,2
Jurkat,GNPAT,TTC4,6847,7279,1.0,2
Jurkat,GNPAT,TUBB,6847,12607,1.0,2
Jurkat,GNPAT,NACA,6847,446,1.0,2
Jurkat,GNPAT,TRMT5,6847,35328,1.0,2
Jurkat,GNPAT,PPWD1,6847,13641,1.0,2
Jurkat,GNPAT,PNN,6847,2735,1.0,2
Jurkat,QARS1,TUBGCP3,5836,655,1.0,2
Jurkat,QARS1,RTF1,5836,7125,1.0,2
