gene_1,gene_2,cell_line_origin,horlbeck_score_SL_score,gene1_primekg_index,gene2_primekg_index,label,cell_id
VEGFA,WEE1,A549,-0.878733135,749,3249,0,1
VHL,WEE1,A549,0.633458128,78,3249,0,1
ALDOA,ALDOB,A549,-0.002561767,652,591,0,1
ALDOA,ALDOC,A549,-0.024441919,652,11116,0,1
ALDOA,DLAT,A549,-0.033848984,652,7775,0,1
ALDOA,DLD,A549,-0.091651974,652,1899,0,1
ALDOA,ENO3,A549,-0.001241207,652,894,0,1
ALDOA,FBP1,A549,-0.003285354,652,6933,0,1
ALDOA,FBP2,A549,-0.006212239,652,10383,0,1
ALDOA,G6PD,A549,-0.014149853,652,7457,0,1
ALDOA,GAPDH,A549,-0.026424956,652,527,0,1
ALDOA,GAPDHS,A549,-0.033320664,652,1031,0,1
ALDOA,GOT2,A549,-0.045035692,652,1540,0,1
ALDOA,H6PD,A549,-0.035578411,652,7588,0,1
ALDOA,HK2,A549,-0.045488942,652,8798,0,1
ALDOA,HK3,A549,0.005080101,652,9983,0,1
ALDOA,LDHA,A549,-0.03408877,652,2585,0,1
ALDOA,LDHAL6B,A549,-0.030496468,652,10512,0,1
ALDOA,LDHB,A549,-0.01524546,652,4812,0,1
ALDOA,LDHC,A549,-0.040710389,652,11589,0,1
ALDOA,MDH2,A549,0.006633972,652,9724,0,1
ALDOA,ME1,A549,-0.038276388,652,10745,0,1
ALDOA,ME2,A549,-0.042032671,652,12301,0,1
ALDOA,PDHA1,A549,-0.021928095,652,2448,0,1
ALDOA,PDHA2,A549,-0.044552307,652,385,0,1
ALDOA,PDHB,A549,-0.021416896,652,2936,0,1
ALDOA,PDHX,A549,-0.02591126,652,10524,0,1
ALDOA,PFKL,A549,-0.017748993,652,6998,0,1
ALDOA,PFKM,A549,-0.073543209,652,8395,0,1
ALDOA,PFKP,A549,-0.032791096,652,4073,0,1
ALDOA,PGAM1,A549,-0.023208037,652,6742,0,1
ALDOA,PGAM2,A549,-0.042397415,652,8771,0,1
ALDOA,PGD,A549,-0.040618368,652,5017,0,1
ALDOA,PGK1,A549,-0.032869865,652,5281,0,1
ALDOA,PGK2,A549,-0.0457625,652,3539,0,1
ALDOA,PGLS,A549,-0.009884216,652,7481,0,1
ALDOA,PKLR,A549,-0.029028843,652,6784,0,1
ALDOA,PKM,A549,-0.029944453,652,5514,0,1
ALDOA,RPE,A549,-0.008584135,652,10381,0,1
ALDOA,RPIA,A549,-0.022095466,652,7829,0,1
ALDOA,TALDO1,A549,-0.006930525,652,4173,0,1
ALDOA,TKT,A549,-0.086712884,652,1320,0,1
ALDOA,TPI1,A549,0.023345934,652,7621,0,1
ALDOA,ENO1,A549,-0.043552938,652,3434,0,1
ALDOA,ENO2,A549,-0.054304821,652,4261,0,1
ALDOA,HK1,A549,-0.0380398,652,2843,0,1
ALDOA,MDH1,A549,-0.010769363,652,3189,0,1
ALDOA,GOT1,A549,-0.036712478,652,7987,0,1
ALDOB,ALDOC,A549,0.013917703,591,11116,0,1
ALDOB,DLAT,A549,-0.016071941,591,7775,0,1
ALDOB,DLD,A549,-0.037519301,591,1899,0,1
ALDOB,ENO2,A549,-0.112375615,591,4261,0,1
ALDOB,ENO3,A549,0.041902809,591,894,0,1
ALDOB,FBP1,A549,0.000876107,591,6933,0,1
ALDOB,FBP2,A549,0.009144732,591,10383,0,1
ALDOB,G6PD,A549,0.009139432,591,7457,0,1
ALDOB,GAPDH,A549,-0.028585426,591,527,0,1
ALDOB,GAPDHS,A549,-0.036241066,591,1031,0,1
ALDOB,GOT2,A549,-0.017451914,591,1540,0,1
ALDOB,H6PD,A549,-0.063541511,591,7588,0,1
ALDOB,HK1,A549,-0.04069301,591,2843,0,1
ALDOB,HK2,A549,-0.001944815,591,8798,0,1
ALDOB,HK3,A549,0.00206519,591,9983,0,1
ALDOB,LDHA,A549,0.030553428,591,2585,0,1
ALDOB,LDHAL6B,A549,-0.015320934,591,10512,0,1
ALDOB,LDHB,A549,-0.042931888,591,4812,0,1
ALDOB,LDHC,A549,0.023226415,591,11589,0,1
ALDOB,MDH1,A549,-0.054932903,591,3189,0,1
ALDOB,MDH2,A549,-0.01816804,591,9724,0,1
ALDOB,ME1,A549,-0.023226472,591,10745,0,1
ALDOB,ME2,A549,-0.030486124,591,12301,0,1
ALDOB,PDHA1,A549,-0.033792008,591,2448,0,1
ALDOB,PDHA2,A549,-0.030109759,591,385,0,1
ALDOB,PDHX,A549,-0.042819358,591,10524,0,1
ALDOB,PFKL,A549,0.023233322,591,6998,0,1
ALDOB,PFKM,A549,-0.012238761,591,8395,0,1
ALDOB,PFKP,A549,-0.016599212,591,4073,0,1
ALDOB,PGAM2,A549,-0.010451758,591,8771,0,1
ALDOB,PGD,A549,-0.021854167,591,5017,0,1
ALDOB,PGK1,A549,-0.010508055,591,5281,0,1
ALDOB,PGK2,A549,-0.042531882,591,3539,0,1
ALDOB,PGLS,A549,-0.025043394,591,7481,0,1
ALDOB,PKLR,A549,0.02299772,591,6784,0,1
ALDOB,RPE,A549,-0.002317169,591,10381,0,1
ALDOB,RPIA,A549,0.016307778,591,7829,0,1
ALDOB,TALDO1,A549,-0.019621777,591,4173,0,1
ALDOB,TKT,A549,-0.033749558,591,1320,0,1
ALDOB,GOT1,A549,-0.025670101,591,7987,0,1
ALDOB,PDHB,A549,0.01427423,591,2936,0,1
ALDOB,PGAM1,A549,0.006308096,591,6742,0,1
ALDOB,PKM,A549,0.011707925,591,5514,0,1
ALDOB,ENO1,A549,-0.007674428,591,3434,0,1
ALDOB,TPI1,A549,0.011460423,591,7621,0,1
ALDOC,DLD,A549,-0.018945939,11116,1899,0,1
ALDOC,ENO1,A549,-0.01109453,11116,3434,0,1
ALDOC,ENO3,A549,0.027423046,11116,894,0,1
ALDOC,G6PD,A549,0.019551532,11116,7457,0,1
ALDOC,GAPDH,A549,0.03656238,11116,527,0,1
ALDOC,GAPDHS,A549,-0.066653052,11116,1031,0,1
ALDOC,GOT1,A549,0.028077979,11116,7987,0,1
ALDOC,GOT2,A549,0.038417468,11116,1540,0,1
ALDOC,H6PD,A549,-0.007366983,11116,7588,0,1
ALDOC,HK1,A549,0.016798676,11116,2843,0,1
ALDOC,HK2,A549,0.009629869,11116,8798,0,1
ALDOC,HK3,A549,-0.04597093,11116,9983,0,1
ALDOC,LDHA,A549,0.012010915,11116,2585,0,1
ALDOC,LDHAL6B,A549,0.009456645,11116,10512,0,1
ALDOC,LDHC,A549,-0.01001908,11116,11589,0,1
ALDOC,MDH1,A549,0.034651565,11116,3189,0,1
ALDOC,MDH2,A549,-0.024545555,11116,9724,0,1
ALDOC,ME1,A549,0.022880573,11116,10745,0,1
ALDOC,ME2,A549,0.048087898,11116,12301,0,1
ALDOC,PDHA1,A549,-0.044815478,11116,2448,0,1
ALDOC,PDHB,A549,0.001011393,11116,2936,0,1
ALDOC,PFKM,A549,0.004872799,11116,8395,0,1
ALDOC,PFKP,A549,0.036518132,11116,4073,0,1
ALDOC,PGAM1,A549,0.015449443,11116,6742,0,1
ALDOC,PGAM2,A549,0.001485648,11116,8771,0,1
ALDOC,PGD,A549,-0.017192269,11116,5017,0,1
ALDOC,PGK1,A549,0.036131128,11116,5281,0,1
ALDOC,PGK2,A549,-0.019688051,11116,3539,0,1
ALDOC,PGLS,A549,-0.025808407,11116,7481,0,1
ALDOC,PKLR,A549,0.026487588,11116,6784,0,1
ALDOC,PKM,A549,-0.025648335,11116,5514,0,1
ALDOC,RPE,A549,0.04594433,11116,10381,0,1
ALDOC,RPIA,A549,0.041783741,11116,7829,0,1
ALDOC,TALDO1,A549,-0.007697568,11116,4173,0,1
ALDOC,TKT,A549,0.051641449,11116,1320,0,1
ALDOC,TPI1,A549,0.075144508,11116,7621,0,1
ALDOC,ENO2,A549,-0.015981234,11116,4261,0,1
ALDOC,FBP1,A549,0.003959506,11116,6933,0,1
ALDOC,FBP2,A549,-0.013775977,11116,10383,0,1
ALDOC,LDHB,A549,0.009344381,11116,4812,0,1
ALDOC,PDHA2,A549,0.000497876,11116,385,0,1
ALDOC,PDHX,A549,0.057037916,11116,10524,0,1
ALDOC,DLAT,A549,0.06134374,11116,7775,0,1
ALDOC,PFKL,A549,0.025559687,11116,6998,0,1
DLAT,DLD,A549,-0.034361121,7775,1899,0,1
DLAT,ENO1,A549,-0.026512121,7775,3434,0,1
DLAT,ENO2,A549,-0.029995185,7775,4261,0,1
DLAT,FBP2,A549,-0.008731665,7775,10383,0,1
DLAT,GAPDH,A549,-0.054290742,7775,527,0,1
DLAT,GAPDHS,A549,-0.068470454,7775,1031,0,1
DLAT,GOT1,A549,-0.003072286,7775,7987,0,1
DLAT,GOT2,A549,-0.022352137,7775,1540,0,1
DLAT,H6PD,A549,-0.008286085,7775,7588,0,1
DLAT,HK1,A549,-0.027172816,7775,2843,0,1
DLAT,HK2,A549,-0.036953514,7775,8798,0,1
DLAT,HK3,A549,-0.030459863,7775,9983,0,1
DLAT,LDHA,A549,0.020357007,7775,2585,0,1
DLAT,LDHAL6B,A549,0.011351478,7775,10512,0,1
DLAT,LDHB,A549,-0.036310809,7775,4812,0,1
DLAT,LDHC,A549,0.005717364,7775,11589,0,1
DLAT,MDH1,A549,-0.060081903,7775,3189,0,1
DLAT,MDH2,A549,-0.029835424,7775,9724,0,1
DLAT,ME1,A549,-0.022669162,7775,10745,0,1
DLAT,ME2,A549,-0.03149176,7775,12301,0,1
DLAT,PDHA1,A549,-0.012837258,7775,2448,0,1
DLAT,PDHA2,A549,-0.04494668,7775,385,0,1
DLAT,PDHX,A549,-0.041792629,7775,10524,0,1
DLAT,PFKL,A549,-0.002167146,7775,6998,0,1
DLAT,PFKM,A549,-0.052070071,7775,8395,0,1
DLAT,PFKP,A549,0.003952253,7775,4073,0,1
DLAT,PGAM1,A549,-0.015702725,7775,6742,0,1
DLAT,PGAM2,A549,-0.000167497,7775,8771,0,1
DLAT,PGD,A549,-0.020867626,7775,5017,0,1
DLAT,PGK1,A549,-0.026526226,7775,5281,0,1
DLAT,PGK2,A549,-0.004058665,7775,3539,0,1
DLAT,PKLR,A549,-0.026483634,7775,6784,0,1
DLAT,PKM,A549,-0.017814611,7775,5514,0,1
DLAT,RPE,A549,-0.002238131,7775,10381,0,1
DLAT,RPIA,A549,-0.001897448,7775,7829,0,1
DLAT,TALDO1,A549,-0.022395854,7775,4173,0,1
DLAT,TKT,A549,-0.048075832,7775,1320,0,1
DLAT,FBP1,A549,-0.01260741,7775,6933,0,1
DLAT,G6PD,A549,-0.032072237,7775,7457,0,1
DLAT,PDHB,A549,-0.037023971,7775,2936,0,1
DLAT,TPI1,A549,0.028962698,7775,7621,0,1
DLAT,PGLS,A549,0.000270507,7775,7481,0,1
DLD,ENO1,A549,-0.030844263,1899,3434,0,1
DLD,ENO2,A549,-0.023368095,1899,4261,0,1
DLD,ENO3,A549,0.026496017,1899,894,0,1
DLD,FBP1,A549,0.009813745,1899,6933,0,1
DLD,FBP2,A549,-0.056357572,1899,10383,0,1
DLD,G6PD,A549,-0.030659001,1899,7457,0,1
DLD,GAPDH,A549,-0.022546207,1899,527,0,1
DLD,GAPDHS,A549,-0.023906698,1899,1031,0,1
DLD,GOT1,A549,-0.038594945,1899,7987,0,1
DLD,GOT2,A549,-0.065606518,1899,1540,0,1
DLD,H6PD,A549,-0.078580467,1899,7588,0,1
DLD,HK1,A549,-0.001104565,1899,2843,0,1
DLD,HK2,A549,-0.007174399,1899,8798,0,1
DLD,HK3,A549,-0.019440535,1899,9983,0,1
DLD,LDHA,A549,-0.050606444,1899,2585,0,1
DLD,LDHAL6B,A549,-0.036776575,1899,10512,0,1
DLD,LDHB,A549,0.010380595,1899,4812,0,1
DLD,LDHC,A549,-0.030384079,1899,11589,0,1
DLD,MDH1,A549,-0.027179464,1899,3189,0,1
DLD,MDH2,A549,-0.023498076,1899,9724,0,1
DLD,ME1,A549,-0.040030163,1899,10745,0,1
DLD,ME2,A549,-0.044556742,1899,12301,0,1
DLD,PDHA1,A549,-0.025553117,1899,2448,0,1
DLD,PDHA2,A549,-0.030510259,1899,385,0,1
DLD,PDHB,A549,-0.023106167,1899,2936,0,1
DLD,PDHX,A549,-0.0791029,1899,10524,0,1
DLD,PFKL,A549,-0.02463979,1899,6998,0,1
DLD,PFKM,A549,-0.020237463,1899,8395,0,1
DLD,PFKP,A549,-0.051770972,1899,4073,0,1
DLD,PGAM1,A549,-0.00168589,1899,6742,0,1
DLD,PGD,A549,-0.048465005,1899,5017,0,1
DLD,PGK1,A549,-0.035838225,1899,5281,0,1
DLD,PGK2,A549,-0.062450363,1899,3539,0,1
DLD,PKLR,A549,-0.012250222,1899,6784,0,1
DLD,RPE,A549,0.029075971,1899,10381,0,1
DLD,RPIA,A549,-0.010062994,1899,7829,0,1
DLD,TALDO1,A549,-0.092613796,1899,4173,0,1
DLD,TPI1,A549,0.00456164,1899,7621,0,1
DLD,PGAM2,A549,0.005753937,1899,8771,0,1
DLD,PGLS,A549,-0.004403822,1899,7481,0,1
DLD,PKM,A549,-0.02686519,1899,5514,0,1
DLD,TKT,A549,-0.029635683,1899,1320,0,1
ENO1,ENO2,A549,-0.034867082,3434,4261,0,1
ENO1,ENO3,A549,0.019736765,3434,894,0,1
ENO1,FBP1,A549,-0.010947565,3434,6933,0,1
ENO1,FBP2,A549,-0.01075744,3434,10383,0,1
ENO1,G6PD,A549,-0.028316545,3434,7457,0,1
ENO1,GAPDH,A549,-0.025209311,3434,527,0,1
ENO1,GAPDHS,A549,0.001380688,3434,1031,0,1
ENO1,GOT1,A549,-0.006480805,3434,7987,0,1
ENO1,GOT2,A549,-0.009070956,3434,1540,0,1
ENO1,H6PD,A549,0.004559775,3434,7588,0,1
ENO1,HK1,A549,-0.069173937,3434,2843,0,1
ENO1,HK2,A549,-0.003036455,3434,8798,0,1
ENO1,HK3,A549,-0.046630687,3434,9983,0,1
ENO1,LDHA,A549,0.023664551,3434,2585,0,1
ENO1,LDHB,A549,-0.058009794,3434,4812,0,1
ENO1,LDHC,A549,0.006188284,3434,11589,0,1
ENO1,MDH1,A549,-0.053395206,3434,3189,0,1
ENO1,MDH2,A549,0.0064648,3434,9724,0,1
ENO1,ME1,A549,-0.024734881,3434,10745,0,1
ENO1,ME2,A549,-0.045431407,3434,12301,0,1
ENO1,PDHA1,A549,0.036034008,3434,2448,0,1
ENO1,PDHA2,A549,-0.047465197,3434,385,0,1
ENO1,PDHB,A549,-0.030811317,3434,2936,0,1
ENO1,PDHX,A549,-0.016054565,3434,10524,0,1
ENO1,PFKL,A549,-0.029841033,3434,6998,0,1
ENO1,PFKM,A549,-0.04378577,3434,8395,0,1
ENO1,PFKP,A549,-0.033576222,3434,4073,0,1
ENO1,PGAM1,A549,-0.034635499,3434,6742,0,1
ENO1,PGAM2,A549,0.018162701,3434,8771,0,1
ENO1,PGK1,A549,-0.041296574,3434,5281,0,1
ENO1,PGK2,A549,-0.046559324,3434,3539,0,1
ENO1,PGLS,A549,-0.0235809,3434,7481,0,1
ENO1,PKLR,A549,0.000447534,3434,6784,0,1
ENO1,PKM,A549,-0.007981578,3434,5514,0,1
ENO1,RPE,A549,-0.036719415,3434,10381,0,1
ENO1,RPIA,A549,-0.004375663,3434,7829,0,1
ENO1,TALDO1,A549,-0.025791466,3434,4173,0,1
ENO1,TKT,A549,-0.040617506,3434,1320,0,1
ENO1,TPI1,A549,0.010483955,3434,7621,0,1
ENO1,PGD,A549,-0.036513021,3434,5017,0,1
ENO1,LDHAL6B,A549,-0.018169256,3434,10512,0,1
ENO2,ENO3,A549,0.009229775,4261,894,0,1
ENO2,FBP1,A549,-0.079964622,4261,6933,0,1
ENO2,FBP2,A549,-0.03586747,4261,10383,0,1
ENO2,GAPDH,A549,0.054979799,4261,527,0,1
ENO2,GAPDHS,A549,-0.083487699,4261,1031,0,1
ENO2,GOT2,A549,-0.040567817,4261,1540,0,1
ENO2,H6PD,A549,-0.052319183,4261,7588,0,1
ENO2,HK1,A549,-0.013114745,4261,2843,0,1
ENO2,HK2,A549,-0.075986381,4261,8798,0,1
ENO2,HK3,A549,-0.011005727,4261,9983,0,1
ENO2,LDHA,A549,-0.01925877,4261,2585,0,1
ENO2,LDHAL6B,A549,-0.03768942,4261,10512,0,1
ENO2,LDHB,A549,-0.014701528,4261,4812,0,1
ENO2,LDHC,A549,0.008585439,4261,11589,0,1
ENO2,MDH1,A549,-0.080366714,4261,3189,0,1
ENO2,MDH2,A549,-0.03775949,4261,9724,0,1
ENO2,ME1,A549,-0.040315423,4261,10745,0,1
ENO2,ME2,A549,-0.018948756,4261,12301,0,1
ENO2,PDHA1,A549,-0.103996678,4261,2448,0,1
ENO2,PDHA2,A549,-0.111291788,4261,385,0,1
ENO2,PDHB,A549,-0.053534655,4261,2936,0,1
ENO2,PDHX,A549,-0.076085747,4261,10524,0,1
ENO2,PFKL,A549,0.038752623,4261,6998,0,1
ENO2,PFKM,A549,-0.083873516,4261,8395,0,1
ENO2,PFKP,A549,-0.079290489,4261,4073,0,1
ENO2,PGAM1,A549,-0.106337703,4261,6742,0,1
ENO2,PGAM2,A549,-0.115533438,4261,8771,0,1
ENO2,PGD,A549,0.001524309,4261,5017,0,1
ENO2,PGK1,A549,-0.091639261,4261,5281,0,1
ENO2,PGK2,A549,-0.038833807,4261,3539,0,1
ENO2,PGLS,A549,-0.020591156,4261,7481,0,1
ENO2,PKLR,A549,-0.057481412,4261,6784,0,1
ENO2,PKM,A549,-0.081886518,4261,5514,0,1
ENO2,RPIA,A549,-0.058070648,4261,7829,0,1
ENO2,TPI1,A549,-0.046113764,4261,7621,0,1
ENO2,G6PD,A549,-0.066012974,4261,7457,0,1
ENO2,GOT1,A549,-0.051837193,4261,7987,0,1
ENO2,RPE,A549,-0.05432716,4261,10381,0,1
ENO2,TALDO1,A549,-0.082083867,4261,4173,0,1
ENO2,TKT,A549,-0.082087703,4261,1320,0,1
DLAT,ENO3,A549,-0.015862589,7775,894,0,1
ENO3,FBP1,A549,0.036080854,894,6933,0,1
ENO3,G6PD,A549,0.030855839,894,7457,0,1
ENO3,GAPDH,A549,-0.028315885,894,527,0,1
ENO3,GAPDHS,A549,0.00136069,894,1031,0,1
ENO3,GOT1,A549,0.058857997,894,7987,0,1
ENO3,GOT2,A549,-0.022893257,894,1540,0,1
ENO3,H6PD,A549,0.016230722,894,7588,0,1
ENO3,HK1,A549,0.008714967,894,2843,0,1
ENO3,HK2,A549,0.011953687,894,8798,0,1
ENO3,HK3,A549,-0.003724677,894,9983,0,1
ENO3,LDHA,A549,0.02326362,894,2585,0,1
ENO3,LDHAL6B,A549,0.00900752,894,10512,0,1
ENO3,LDHB,A549,0.025735737,894,4812,0,1
ENO3,LDHC,A549,0.044120242,894,11589,0,1
ENO3,MDH1,A549,-0.01973807,894,3189,0,1
ENO3,MDH2,A549,0.020563294,894,9724,0,1
ENO3,ME1,A549,0.038241829,894,10745,0,1
ENO3,ME2,A549,0.018634818,894,12301,0,1
ENO3,PDHA1,A549,0.060025964,894,2448,0,1
ENO3,PDHA2,A549,-0.047318598,894,385,0,1
ENO3,PDHB,A549,0.020163635,894,2936,0,1
ENO3,PDHX,A549,0.018601522,894,10524,0,1
ENO3,PFKM,A549,-0.033154211,894,8395,0,1
ENO3,PFKP,A549,0.010002687,894,4073,0,1
ENO3,PGAM2,A549,0.066528025,894,8771,0,1
ENO3,PGD,A549,0.06302583,894,5017,0,1
ENO3,PGK1,A549,0.020572091,894,5281,0,1
ENO3,PGK2,A549,0.06541411,894,3539,0,1
ENO3,PGLS,A549,0.04030416,894,7481,0,1
ENO3,PKLR,A549,0.029567717,894,6784,0,1
ENO3,PKM,A549,0.019278152,894,5514,0,1
ENO3,RPE,A549,-0.039957996,894,10381,0,1
ENO3,RPIA,A549,0.012964004,894,7829,0,1
ENO3,TALDO1,A549,0.016565035,894,4173,0,1
ENO3,TPI1,A549,0.048206504,894,7621,0,1
ENO3,FBP2,A549,0.014997345,894,10383,0,1
ENO3,PFKL,A549,0.020284077,894,6998,0,1
ENO3,TKT,A549,-0.027456808,894,1320,0,1
ENO3,PGAM1,A549,0.062580058,894,6742,0,1
FBP1,FBP2,A549,-0.007811103,6933,10383,0,1
FBP1,G6PD,A549,-0.021814398,6933,7457,0,1
FBP1,GAPDH,A549,0.035604921,6933,527,0,1
FBP1,GAPDHS,A549,-0.040428506,6933,1031,0,1
FBP1,GOT1,A549,-0.023911412,6933,7987,0,1
FBP1,GOT2,A549,0.017472184,6933,1540,0,1
FBP1,H6PD,A549,0.008351398,6933,7588,0,1
FBP1,HK1,A549,0.022138001,6933,2843,0,1
FBP1,HK2,A549,-0.011815377,6933,8798,0,1
FBP1,HK3,A549,0.008116652,6933,9983,0,1
FBP1,LDHA,A549,0.023188629,6933,2585,0,1
FBP1,LDHAL6B,A549,0.035689106,6933,10512,0,1
FBP1,LDHB,A549,-0.000839024,6933,4812,0,1
FBP1,LDHC,A549,0.016995516,6933,11589,0,1
FBP1,MDH1,A549,0.017336735,6933,3189,0,1
FBP1,MDH2,A549,-0.010891318,6933,9724,0,1
FBP1,ME1,A549,-0.025254927,6933,10745,0,1
FBP1,ME2,A549,-0.048342515,6933,12301,0,1
FBP1,PDHA1,A549,0.013347357,6933,2448,0,1
FBP1,PDHA2,A549,-0.044887074,6933,385,0,1
FBP1,PDHB,A549,-0.005144638,6933,2936,0,1
FBP1,PDHX,A549,0.004422184,6933,10524,0,1
FBP1,PFKL,A549,0.02350618,6933,6998,0,1
FBP1,PFKM,A549,-0.050139931,6933,8395,0,1
FBP1,PFKP,A549,0.006721799,6933,4073,0,1
FBP1,PGAM1,A549,-0.038347165,6933,6742,0,1
FBP1,PGAM2,A549,0.011262088,6933,8771,0,1
FBP1,PGD,A549,0.010060068,6933,5017,0,1
FBP1,PGK1,A549,-0.019998243,6933,5281,0,1
FBP1,PGK2,A549,0.046450299,6933,3539,0,1
FBP1,PGLS,A549,-0.021671678,6933,7481,0,1
FBP1,PKLR,A549,-0.034929099,6933,6784,0,1
FBP1,PKM,A549,-0.015984173,6933,5514,0,1
FBP1,RPE,A549,0.008274131,6933,10381,0,1
FBP1,RPIA,A549,0.002748152,6933,7829,0,1
FBP1,TKT,A549,-0.047357409,6933,1320,0,1
FBP1,TPI1,A549,0.060887358,6933,7621,0,1
FBP1,TALDO1,A549,-0.016231187,6933,4173,0,1
FBP2,G6PD,A549,-0.003394229,10383,7457,0,1
FBP2,GAPDH,A549,-0.048361303,10383,527,0,1
FBP2,GAPDHS,A549,-0.038163588,10383,1031,0,1
FBP2,GOT1,A549,-0.021450896,10383,7987,0,1
FBP2,GOT2,A549,-0.027852982,10383,1540,0,1
FBP2,H6PD,A549,-0.004829016,10383,7588,0,1
FBP2,HK1,A549,-0.029889047,10383,2843,0,1
FBP2,HK3,A549,-0.002910844,10383,9983,0,1
FBP2,LDHA,A549,-0.013077983,10383,2585,0,1
FBP2,LDHAL6B,A549,-0.039565618,10383,10512,0,1
FBP2,LDHB,A549,-0.004337623,10383,4812,0,1
FBP2,LDHC,A549,-0.019905122,10383,11589,0,1
FBP2,MDH1,A549,-0.020008257,10383,3189,0,1
FBP2,MDH2,A549,0.018825427,10383,9724,0,1
FBP2,ME1,A549,-0.009787071,10383,10745,0,1
FBP2,ME2,A549,-0.011258141,10383,12301,0,1
FBP2,PDHA1,A549,0.006735046,10383,2448,0,1
FBP2,PDHA2,A549,-0.03286178,10383,385,0,1
FBP2,PDHB,A549,-0.025959312,10383,2936,0,1
FBP2,PDHX,A549,-0.041395962,10383,10524,0,1
FBP2,PFKL,A549,-0.005965716,10383,6998,0,1
FBP2,PFKM,A549,-0.067187274,10383,8395,0,1
FBP2,PFKP,A549,0.00784149,10383,4073,0,1
FBP2,PGAM1,A549,-0.010044,10383,6742,0,1
FBP2,PGAM2,A549,-0.021131575,10383,8771,0,1
FBP2,PGD,A549,-0.01134275,10383,5017,0,1
FBP2,PGK1,A549,-0.014879232,10383,5281,0,1
FBP2,PGK2,A549,0.011330474,10383,3539,0,1
FBP2,PGLS,A549,-0.008439384,10383,7481,0,1
FBP2,PKLR,A549,0.021728876,10383,6784,0,1
FBP2,PKM,A549,-0.014775033,10383,5514,0,1
FBP2,RPE,A549,-0.011370179,10383,10381,0,1
FBP2,RPIA,A549,-0.008342424,10383,7829,0,1
FBP2,TALDO1,A549,-0.038272964,10383,4173,0,1
FBP2,TPI1,A549,-0.035167948,10383,7621,0,1
FBP2,TKT,A549,0.001113195,10383,1320,0,1
G6PD,GAPDH,A549,-0.026458983,7457,527,0,1
G6PD,GAPDHS,A549,-0.05466324,7457,1031,0,1
G6PD,GOT1,A549,-0.032396193,7457,7987,0,1
G6PD,GOT2,A549,-0.089953055,7457,1540,0,1
G6PD,H6PD,A549,-0.044371629,7457,7588,0,1
G6PD,HK1,A549,-0.037351466,7457,2843,0,1
G6PD,HK2,A549,0.008471133,7457,8798,0,1
G6PD,HK3,A549,-0.032453603,7457,9983,0,1
G6PD,LDHA,A549,-0.04081047,7457,2585,0,1
G6PD,LDHAL6B,A549,-0.041007425,7457,10512,0,1
G6PD,LDHB,A549,-0.042884017,7457,4812,0,1
G6PD,LDHC,A549,-0.002004119,7457,11589,0,1
G6PD,MDH1,A549,-0.031243769,7457,3189,0,1
G6PD,MDH2,A549,-0.019657053,7457,9724,0,1
G6PD,ME1,A549,-0.065903218,7457,10745,0,1
G6PD,ME2,A549,-0.013324003,7457,12301,0,1
G6PD,PDHA1,A549,-0.026898918,7457,2448,0,1
G6PD,PDHA2,A549,-0.034870655,7457,385,0,1
G6PD,PDHB,A549,-0.050822091,7457,2936,0,1
G6PD,PDHX,A549,-0.052262422,7457,10524,0,1
G6PD,PFKL,A549,-0.020050119,7457,6998,0,1
G6PD,PFKM,A549,-0.016001713,7457,8395,0,1
G6PD,PFKP,A549,-0.041522953,7457,4073,0,1
G6PD,PGAM1,A549,-0.021248046,7457,6742,0,1
G6PD,PGAM2,A549,-0.029942313,7457,8771,0,1
G6PD,PGD,A549,-0.029448456,7457,5017,0,1
G6PD,PGK1,A549,-0.058946701,7457,5281,0,1
G6PD,PGK2,A549,-0.046155411,7457,3539,0,1
G6PD,PGLS,A549,0.012701959,7457,7481,0,1
G6PD,PKLR,A549,-0.019082926,7457,6784,0,1
G6PD,PKM,A549,0.012236099,7457,5514,0,1
G6PD,RPE,A549,-0.021417033,7457,10381,0,1
G6PD,RPIA,A549,-0.01871986,7457,7829,0,1
G6PD,TALDO1,A549,-0.047001688,7457,4173,0,1
G6PD,TPI1,A549,-0.029695669,7457,7621,0,1
G6PD,TKT,A549,-0.046511949,7457,1320,0,1
GAPDH,GOT1,A549,-0.059906179,527,7987,0,1
GAPDH,GOT2,A549,-0.008824178,527,1540,0,1
GAPDH,H6PD,A549,-0.030390811,527,7588,0,1
GAPDH,HK1,A549,-0.045995792,527,2843,0,1
GAPDH,HK2,A549,-0.010309854,527,8798,0,1
GAPDH,HK3,A549,-0.017882986,527,9983,0,1
GAPDH,LDHA,A549,0.022501217,527,2585,0,1
GAPDH,LDHAL6B,A549,-0.04304389,527,10512,0,1
GAPDH,LDHB,A549,-0.010383086,527,4812,0,1
GAPDH,LDHC,A549,-0.023190895,527,11589,0,1
GAPDH,MDH1,A549,-0.05222615,527,3189,0,1
GAPDH,MDH2,A549,-0.091419737,527,9724,0,1
GAPDH,ME1,A549,-0.028639679,527,10745,0,1
GAPDH,ME2,A549,-0.032981297,527,12301,0,1
GAPDH,PDHA1,A549,-0.055047623,527,2448,0,1
GAPDH,PDHA2,A549,-0.060082465,527,385,0,1
GAPDH,PDHB,A549,0.003242135,527,2936,0,1
GAPDH,PFKL,A549,0.01852272,527,6998,0,1
